Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"tests.test_pipeline#test_pipeline_stops_on_error","Pipeline stops early when a step fails","passed","9ms",,,"Execute pipeline with mocked failing step passed (8ms)
  step results: [ | { | ""ok"": true, | ""executed"": true | }, | { | ""ok"": false, | ""executed"": true | } | ] passed (0s)
 Verify pipeline stops early on failure passed (0s)","Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Error handling"
"tests.test_pipeline#test_pipeline_all_ok_empty","PipelineResult.all_ok is false for empty steps","passed","1ms",,,,"Pipeline","Multi-step chains",,"Pipeline","Multi-step chains","Pipeline result"
"tests.test_executors#test_plan_run_python","plan_run builds python tier command with wrapper read_only","passed","0s",,,,"Routing","Task execution",,"Routing","Task execution","Plan run"
"tests.test_executors#test_plan_run_cursor","plan_run returns cursor guidance","passed","1ms",,,,"Routing","Task execution",,"Routing","Task execution","Plan run"
"tests.test_executors#test_plan_run_unknown","plan_run returns fallback for unknown target","passed","1ms",,,,"Routing","Task execution",,"Routing","Task execution","Plan run"
"tests.test_executors#test_plan_run_rag","plan_run returns RAG dry-run output","passed","1ms",,,,"Routing","Task execution",,"Routing","Task execution","Plan run"
"tests.test_prompt_compress#test_compress_prompt_detail_heuristic","Prompt detail compression uses heuristic when Ollama disabled","passed","1ms",,,"Compress prompt detail without Ollama passed (0s)
  compressed prompt: Do X. | Why: because. passed (0s)
  eval_tokens: None passed (0s)
 Verify heuristic compression result passed (0s)","Prompt compression","Heuristic compress",,"Prompt compression","Heuristic compress","Detail mode"
"tests.test_coverage_gaps#test_prompt_compress_edges","prompt_compress heuristic edge cases","passed","1ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_rag_search#test_format_hits_includes_excerpt","RAG hit formatter includes chunk id and excerpt","passed","1ms",,,"Search and format RAG hits passed (1ms)
  formatted output: RAG hits for: baseUrl | 1. [test-baseurl] score=3.0  (e2e) | docs/rag/e2e/test-chunk.md | baseUrl is configured via -DbaseUrl flag in Gradle. | --- passed (0s)
 Verify chunk id and excerpt in output passed (0s)","RAG","RAG search",,"RAG","RAG search","Formatting"
"tests.test_rag_search#test_format_hits_empty","RAG hit formatter reports no hits with manifest hint","passed","0s",,,"Format empty RAG hits passed (0s)
  formatted output: No RAG hits for: missing | Index: docs/rag/manifest.jsonl passed (0s)
 Verify no-hits message with manifest hint passed (0s)","RAG","RAG search",,"RAG","RAG search","Formatting"
"tests.test_rag_index#test_get_indexed_chunks_caches","RAG index caches manifest entries","passed","1ms",,,"Load indexed chunks twice passed (1ms)
  first chunk: { | ""id"": ""test-baseurl"", | ""count"": 1 | } passed (0s)
  cache hit: True passed (0s)
 Verify cache returns same object passed (0s)","RAG","RAG index",,"RAG","RAG index","Cache"
"tests.test_rag_index#test_rag_index_missing_manifest","RAG index handles missing manifest","passed","0s",,,,"RAG","RAG index",,"RAG","RAG index","Index"
"tests.test_rag_search#test_search_rag_finds_baseurl","RAG search finds baseUrl chunk in e2e domain","passed","1ms",,,"Search RAG for baseUrl in e2e domain passed (1ms)
  hits: [ | { | ""domain"": ""e2e"", | ""excerpt"": ""baseUrl is configured via -DbaseUrl flag in Gradle."" | } | ] passed (0s)
 Verify baseUrl chunk is found passed (0s)","RAG","RAG search",,"RAG","RAG search","Manifest search"
"tests.test_rag_index#test_search_reads_only_top_hits","RAG search reads only top-ranked chunk files","passed","2ms",,,"Search RAG with file read tracking passed (1ms)
  read paths: /tmp/pytest-of-runner/pytest-0/test_search_reads_only_top_hit0/docs/rag/e2e/chunk-0.md passed (0s)
  hit count: 1 passed (0s)
 Verify only top hit file was read passed (0s)","RAG","RAG index",,"RAG","RAG index","Token economy"
"tests.test_rag_search#test_search_rag_empty_query","RAG search returns empty list for blank query","passed","1ms",,,"Search RAG with blank query passed (1ms)
  hit count: 0 passed (1ms)
 Verify empty result list passed (0s)","RAG","RAG search",,"RAG","RAG search","Input validation"
"tests.test_rag_search#test_search_rag_no_manifest","RAG search returns empty when manifest is absent","passed","1ms",,,"Search RAG in workspace without manifest passed (0s)
  hit count: 0 passed (0s)
 Verify empty result list passed (0s)","RAG","RAG search",,"RAG","RAG search","Missing manifest"
"tests.test_rag_index#test_search_rag_still_finds_baseurl","RAG search still finds baseUrl after index rebuild","passed","1ms",,,"Rebuild index and search for baseUrl passed (1ms)
  hits: [ | { | ""chunk_id"": ""test-baseurl"", | ""has_body"": true | } | ] passed (0s)
 Verify baseUrl chunk is found with body passed (0s)","RAG","RAG index",,"RAG","RAG index","Search"
"tests.test_rag_tokens#test_rag_est_tokens_reuses_body_without_reread","RAG token estimate reuses hit body without re-reading files","passed","1ms",,,"Estimate RAG tokens from hit body passed (1ms)
  hit body: baseUrl is configured via -DbaseUrl flag in Gradle. passed (0s)
  estimated tokens: 12 passed (0s)
 Verify no file re-read and positive token count passed (0s)","Token economy","RAG token estimate",,"Token economy","RAG token estimate","Token estimate"
"tests.test_budget#test_rag_est_tokens","rag_est_tokens counts body and file paths","passed","1ms",,,,"Token economy","Token budget",,"Token economy","Token budget","RAG tokens"
"tests.test_coverage_gaps#test_rag_est_tokens_reads_file","rag_est_tokens reads chunk file when body is absent","passed","0s",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_rag_index_edges","rag_index frontmatter and missing chunk paths","passed","1ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_rag_search_edges","rag_search domain filter and excerpt truncation","passed","2ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_code_search_and_tool_paths_branches","remaining code_search and tool_paths branches","passed","5ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_executors_and_router_branches","remaining executors and router branches","passed","2ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_pipeline_and_rag_branches","remaining pipeline and rag branches","passed","8ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_misc_remaining_branches","remaining prompt_compress rag_index rag_search usage mcp branches","passed","3ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_code_search#test_resolve_search_path_in_minimal_workspace","Resolve search path by filename in minimal workspace","passed","2ms",,,"Resolve sample.js in minimal workspace passed (2ms)
  resolved path: /tmp/pytest-of-runner/pytest-0/test_resolve_search_path_in_mi0/projects/sample.js passed (0s)
 Verify filename match passed (0s)","Code search","Search path resolution",,"Code search","Search path resolution","Minimal workspace"
"tests.test_code_search#test_resolve_search_path_by_filename","Resolve search path by filename in monorepo","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 19, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Monorepo"
"tests.test_tool_paths#test_resolve_rg_override","resolve_rg honors GREEDY_TOKEN_RG override","passed","1ms",,,"Resolve rg from override passed (1ms)
  resolved: /tmp/pytest-of-runner/pytest-0/test_resolve_rg_override0/custom-rg passed (0s)","Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Ripgrep"
"tests.test_tool_paths#test_resolve_rg_skips_invalid","resolve_rg skips duplicate and invalid candidates","passed","1ms",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Ripgrep"
"tests.test_code_search#test_resolve_search_path_unique_glob","resolve_search_path picks unique glob match","passed","1ms",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Path resolution"
"tests.test_code_search#test_resolve_search_path_absolute_file","resolve_search_path resolves absolute file path","passed","0s",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Path resolution"
"tests.test_code_search#test_resolve_search_path_relative","resolve_search_path resolves relative path under root","passed","0s",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Path resolution"
"tests.test_code_search#test_resolve_search_path_empty","resolve_search_path returns None for empty hint","passed","0s",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Path resolution"
"tests.test_code_search#test_resolve_search_path_ambiguous_glob","resolve_search_path returns None when multiple glob matches","passed","1ms",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Path resolution"
"tests.test_wrappers#test_resolve_wrapper_command_python_script","resolve_wrapper_command builds python invocation for .py scripts","passed","0s",,,,"Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Command resolution"
"tests.test_coverage_gaps#test_resolve_wrapper_missing_script","resolve_wrapper_command raises when script file missing","passed","1ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_tool_paths#test_rg_timeout_constant","RG timeout is configured","passed","0s",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Constants"
"tests.test_tool_paths#test_rg_path_for_shell_fallback","rg_path_for_shell falls back to rg when not found","passed","1ms",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Ripgrep"
"tests.test_tool_paths#test_root_cd_prefix","root_cd_prefix emits cd command for workspace","passed","0s",,,"prefix: cd /tmp/pytest-of-runner/pytest-0/test_root_cd_prefix0 && passed (0s)","Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Root prefix"
"tests.test_usage#test_rotate_log_noop","rotate_log_if_needed returns false when file missing or small","passed","1ms",,,,"Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_router#test_route_rag_question","Route documentation question to RAG tier","passed","21ms",,,"Route documentation question passed (21ms)
  decision: { | ""target"": ""rag"", | ""route_id"": ""rag-e2e-config"" | } passed (0s)
 Verify RAG tier selection passed (0s)","Routing","Task router",,"Routing","Task router","RAG tier"
"tests.test_usage#test_build_route_event_truncates_task","Route event builder truncates long task strings","passed","4ms",,,"Build route event from long task passed (3ms)
  route event: { | ""task_length"": 500, | ""task_suffix"": ""xxxx…"" | } passed (0s)
 Verify task truncation and schema fields passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Route events"
"tests.test_router#test_route_find_goes_to_tool","Route find task to tool tier with read-only plan","passed","22ms",,,"Route find task passed (22ms)
  decision: { | ""target"": ""tool"", | ""read_only"": true, | ""route_id"": ""tool-rg-search"" | } passed (0s)
  command: cd /tmp/pytest-of-runner/pytest-0/test_route_find_goes_to_tool0 && /usr/bin/rg -n --max-columns 200 -F baseUrl -g '!.git/**' -g '!node_modules/**' -g '!build/**' -g '!.venv/**' -g '!.cursor/hooks/**' --max-count 50 projects docs stacks s... passed (0s)
 Verify tool tier with read-only plan passed (0s)","Routing","Task router",,"Routing","Task router","Tool tier"
"tests.test_router#test_route_cursor_fallback","Route open-ended task to cursor fallback","passed","23ms",,,"Route open-ended explain task passed (23ms)
  decision: { | ""target"": ""cursor"", | ""route_id"": ""cursor-fallback"" | } passed (0s)
 Verify cursor fallback route passed (0s)","Routing","Task router",,"Routing","Task router","Cursor tier"
"tests.test_router#test_route_skips_unavailable_ollama","Route skips Ollama tier when server is unavailable","passed","24ms",,,"Route audit task with Ollama unavailable passed (23ms)
  decision: { | ""target"": ""cursor"", | ""route_id"": ""cursor-fallback"" | } passed (0s)
 Verify Ollama tier is skipped passed (0s)","Routing","Task router",,"Routing","Task router","Ollama availability"
"tests.test_coverage_gaps#test_router_search_helpers","router search query scoring branches","passed","4ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_code_search#test_search_code_scoped_file_no_match","Scoped file search reports no matches when absent","skipped","0s","Skipped: monorepo root not found (parent workspace checkout required)","('/home/runner/work/greedy-token/greedy-token/tests/test_code_search.py', 41, 'Skipped: monorepo root not found (parent workspace checkout required)')",,"Code search","Search path resolution",,"Code search","Search path resolution","Scoped search"
"tests.test_code_search#test_search_code_finds_in_minimal_workspace","Scoped search finds baseUrl in sample.js","passed","5ms",,,"Search baseUrl in sample.js passed (4ms)
  search output: Search: 'baseUrl' in projects/sample.js | 1:const baseUrl = 'http://localhost'; passed (0s)
  engine: rg passed (0s)
 Verify baseUrl match passed (0s)","Code search","Search path resolution",,"Code search","Search path resolution","Scoped search"
"tests.test_wrappers#test_wrappers_registry_has_check_meta_sync","Script wrappers registry includes read-only check-meta-sync","passed","0s",,,"Inspect wrappers registry passed (0s)
  check-meta-sync entry: { | ""present"": true, | ""read_only"": true | } passed (0s)
 Verify check-meta-sync is read-only passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Registry"
"tests.test_code_search#test_search_code_python_global","search_code python global workspace scan","passed","2ms",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Python fallback"
"tests.test_code_search#test_search_code_python_tree_with_path","search_code python tree scan with path glob","passed","2ms",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Python fallback"
"tests.test_code_search#test_search_code_empty_query","search_code rejects empty query","passed","0s",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Validation"
"tests.test_code_search#test_search_code_python_no_match","search_code reports no matches in scoped file","passed","1ms",,,,"Code search","Search path resolution",,"Code search","Search path resolution","Python fallback"
"tests.test_code_search#test_search_code_python_fallback","search_code uses python scan when rg unavailable","passed","1ms",,,"output: Search: 'baseUrl' in projects/sample.js [python] | (rg not in PATH — python file scan) | /tmp/pytest-of-runner/pytest-0/test_search_code_python_fallba0/projects/sample.js:1:const baseUrl = 'http://localhost'; passed (0s)","Code search","Search path resolution",,"Code search","Search path resolution","Python fallback"
"tests.test_rag_index#test_search_rag_empty_query","search_rag returns empty for token-less query","passed","0s",,,,"RAG","RAG index",,"RAG","RAG index","Search"
"tests.test_tool_paths#test_sh_quote_embedded_quote","sh_quote escapes embedded single quotes","passed","0s",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Shell quoting"
"tests.test_tool_paths#test_sh_quote_safe","sh_quote leaves safe tokens unquoted","passed","0s",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Shell quoting"
"tests.test_tool_paths#test_sh_quote_unsafe","sh_quote wraps unsafe characters","passed","0s",,,"quoted: 'file with spaces' passed (0s)","Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Shell quoting"
"tests.test_security#test_shell_args_quotes_metacharacters","Shell argument quoter escapes metacharacters","passed","0s",,,"Quote shell arguments with metacharacters passed (0s)
  dangerous arg: 'foo; rm -rf /' passed (0s)
  safe arg: safe-name passed (0s)
  spaced arg: 'two words' passed (0s)
 Verify quoting rules passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Shell args"
"tests.test_settings#test_format_shell_export","Shell export emits OLLAMA_URL and OLLAMA_MODEL","passed","1ms",,,"Format shell export for Ollama settings passed (0s)
  shell export: export OLLAMA_URL=""http://localhost:11434"" | export OLLAMA_MODEL=""llama3"" passed (0s)
 Verify OLLAMA env exports passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Shell export"
"tests.test_tool_paths#test_shell_args_nonempty","shell_args quotes non-empty extra args","passed","0s",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Shell args"
"tests.test_tool_paths#test_shell_args_empty","shell_args returns empty for blank extra args","passed","0s",,,,"Tool paths","Ripgrep resolution",,"Tool paths","Ripgrep resolution","Shell args"
"tests.test_usage#test_parse_since_variants","Since parser accepts relative and ISO date strings","passed","1ms",,,"Parse relative and ISO since strings passed (0s)
  7d: 2026-07-02T12:06:56.338093+00:00 passed (0s)
  24h: 2026-07-08T12:06:56.338103+00:00 passed (0s)
  iso: 2026-01-01T00:00:00+00:00 passed (0s)
 Verify parsed datetimes passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Time filter"
"tests.test_budget#test_spent_hint_all_tiers","spent_hint covers all executor tiers","passed","0s",,,,"Token economy","Token budget",,"Token economy","Token budget","Spent hints"
"tests.test_executors#test_execute_task_filtered_short_rg","Task executor appends RAG when filtered rg output is short","passed","1ms",,,,"Routing","Task execution",,"Routing","Task execution","Filtered output"
"tests.test_executors#test_execute_task_rag_fallback_on_weak_rg","Task executor falls back to RAG when ripgrep output is empty","passed","1ms",,,"Execute find task with empty ripgrep output passed (0s)
  output: rg: no useful matches for «missing-file.html» → fallback RAG | RAG hits for: baseUrl | 1. chunk passed (0s)
  used_rag_fallback: True passed (0s)
 Verify RAG fallback was used passed (0s)","Routing","Task execution",,"Routing","Task execution","RAG fallback"
"tests.test_executors#test_execute_task_cursor_returns_empty","Task executor returns empty output for cursor tier","passed","23ms",,,"Execute refactor task routed to cursor passed (22ms)
  decision: { | ""target"": ""cursor"" | } passed (0s)
  output: (empty) passed (0s)
 Verify cursor tier returns empty output passed (0s)","Routing","Task execution",,"Routing","Task execution","Cursor tier"
"tests.test_executors#test_execute_task_filtered_sufficient","Task executor returns filtered rg output without RAG when sufficient","passed","1ms",,,,"Routing","Task execution",,"Routing","Task execution","Filtered output"
"tests.test_executors#test_execute_task_weak_rg_no_fallback","Task executor returns raw output when RAG fallback empty","passed","1ms",,,,"Routing","Task execution",,"Routing","Task execution","RAG fallback"
"tests.test_tokens#test_count_tokens_uses_tiktoken","Token counter uses tiktoken or heuristic fallback","passed","1ms",,,"Count tokens in sample text passed (0s)
  token estimate: { | ""tokens"": 2, | ""chars"": 11, | ""method"": ""tiktoken/cl100k_base"" | } passed (0s)
 Verify positive token count with known method passed (0s)","Token economy","Token counting",,"Token economy","Token counting","tiktoken"
"tests.test_security#test_build_tool_command_quotes_root","Tool command builder quotes workspace root with spaces","passed","2ms",,,"Build ripgrep command for spaced root passed (0s)
  tool command: cd '/tmp/pytest-of-runner/pytest-0/test_build_tool_command_quotes0/repo with spaces' && /usr/bin/rg -n --max-columns 200 -F baseUrl -g '!node_modules/**' --max-count 50 docs passed (0s)
 Verify workspace root is quoted passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Ripgrep command"
"tests.test_search#test_build_tool_command_uses_identifier_not_phrase","Tool command builder uses identifier not full phrase","passed","0s",,,"Build ripgrep command for find task passed (0s)
  tool command: cd /tmp/pytest-of-runner/pytest-0/test_build_tool_command_uses_i0 && /usr/bin/rg -n --max-columns 200 -F baseUrl -g '!.git/**' -g '!node_modules/**' -g '!build/**' -g '!.venv/**' -g '!.cursor/hooks/**' --max-count 50 projects docs stacks... passed (0s)
 Verify identifier search not full phrase passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Ripgrep command"
"tests.test_budget#test_format_tool_footer_detailed_breakdown","Tool footer includes detailed token breakdown","passed","1s 395ms",,,"Format tool footer for search task passed (1s 392ms)
  footer: --- | Token economy | This call | Executor: rg — ripgrep on disk | Route: mcp-search | Duration: 42 ms | Spent (MCP executor, LLM tokens): ~0  (ripgrep on disk — no cloud LLM) | Billing: local only — no Cursor cloud LLM for this step | C... passed (0s)
 Verify detailed token breakdown sections passed (1ms)","Token economy","Token budget",,"Token economy","Token budget","Tool footer"
"tests.test_search#test_filter_tool_output_drops_hooks_readme","Tool output filter drops .cursor/hooks paths","passed","1ms",,,"Filter tool output with hooks path passed (0s)
  raw output: .cursor/hooks/README.md:49:echo find baseUrl | projects/foo.js:1:baseUrl passed (0s)
  filtered output: projects/foo.js:1:baseUrl passed (0s)
 Verify hooks paths are dropped passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Output filter"
"tests.test_tool_output#test_filter_tool_output_strips_blank_lines","Tool output filter strips consecutive blank lines","passed","1ms",,,"Filter tool output with blank lines passed (0s)
  raw input: a | b passed (0s)
  filtered output: a | b passed (0s)
 Verify consecutive blank lines are collapsed passed (0s)","Tool output","Output filtering",,"Tool output","Output filtering","Blank lines"
"tests.test_coverage_gaps#test_tool_paths_path_scan","tool_paths scans PATH directories","passed","1ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_coverage_gaps#test_usage_helper_branches","usage helper branches","passed","4ms",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_usage#test_append_failure","Usage log append logs warning when write fails","passed","0s",,,"Attempt append with failing file write passed (0s)
  stderr: greedy-token: usage log write failed: disk full passed (0s)
 Verify write failure warning passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Error handling"
"tests.test_usage#test_append_rotates_before_write","Usage log append rotates before writing new event","passed","1ms",,,"Append event triggering rotation passed (1ms)
  log lines: {""cmd"":""new"",""ts"":""2026-07-07T02:00:00Z""} passed (0s)
  archive exists: True passed (0s)
 Verify rotation before write and single new event passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Rotation"
"tests.test_usage#test_append_event","Usage log append writes JSON line","passed","0s",,,"Append route event to usage log passed (0s)
  log lines: {""v"":1,""cmd"":""route"",""task"":""find baseUrl""} passed (0s)
 Verify single JSON line written passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Event logging"
"tests.test_usage#test_format_report_empty","Usage report handles empty event list","passed","1ms",,,"Format report for empty events passed (1ms)
  report: No events yet. passed (0s)
 Verify empty report message passed (0s)","Token economy","Usage telemetry",,"Token economy","Usage telemetry","Report"
"tests.test_settings#test_init_user_config","User config init writes ~/.greedy-token/config.yaml","passed","2ms",,,"Initialize user config file passed (1ms)
  config path: /tmp/pytest-of-runner/pytest-0/test_init_user_config0/config.yaml passed (0s)
  config data: { | ""ollama"": { | ""url"": ""http://custom:11434"", | ""model"": ""custom-model"" | } | } passed (0s)
 Verify config file contents passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","User config"
"tests.test_search#test_tool_output_weak_when_empty","Weak tool output detector flags empty ripgrep results","passed","1ms",,,"Evaluate weak output detector passed (0s)
  empty output weak: True passed (0s)
  match output weak: False passed (0s)
 Verify empty results are weak passed (0s)","Routing","Tool search helpers",,"Routing","Tool search helpers","Weak output"
"tests.test_security#test_root_cd_prefix_quotes_spaces","Workspace cd prefix quotes paths with spaces","passed","1ms",,,"Build cd prefix for path with spaces passed (0s)
  cd prefix: cd '/tmp/pytest-of-runner/pytest-0/test_root_cd_prefix_quotes_spa0/my workspace' && passed (0s)
 Verify path is single-quoted passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Workspace path"
"tests.test_settings#test_workspace_config_overrides_user","Workspace config overrides user config","passed","1ms",,,"Resolve Ollama settings with user and workspace configs passed (0s)
  settings: { | ""url"": ""http://workspace:11434"", | ""model"": ""workspace-model"", | ""source"": ""workspace"" | } passed (0s)
 Verify workspace config takes precedence passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Precedence"
"tests.test_settings#test_workspace_config_path","Workspace config path points to .greedy-token.yaml in root","passed","0s",,,"Resolve workspace config path passed (0s)
  workspace config path: /tmp/pytest-of-runner/pytest-0/test_workspace_config_path0/.greedy-token.yaml passed (0s)
 Verify .greedy-token.yaml location passed (0s)","Configuration","Ollama settings",,"Configuration","Ollama settings","Paths"
"tests.test_coverage_gaps#test_workspace_config_path_auto_root","workspace_config_path discovers root when omitted","passed","0s",,,,"Test infrastructure","Coverage gaps",,"Test infrastructure","Coverage gaps",
"tests.test_wrappers#test_resolve_wrapper_command_python","Wrapper command resolver builds shell script invocation","passed","1ms",,,"Resolve check-meta-sync wrapper command passed (0s)
  resolved command: cd /tmp/pytest-of-runner/pytest-0/test_resolve_wrapper_command_p0 && ./scripts/check-meta-sync.sh passed (0s)
 Verify shell script invocation passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Command resolution"
"tests.test_security#test_resolve_wrapper_command_quotes_root_and_args","Wrapper command resolver quotes root and extra args","passed","1ms",,,"Resolve wrapper command with spaced root and args passed (0s)
  wrapper command: cd '/tmp/pytest-of-runner/pytest-0/test_resolve_wrapper_command_q0/space root' && ./scripts/check-meta-sync.sh 'x; id' passed (0s)
 Verify root and args are quoted passed (0s)","Security","Shell quoting",,"Security","Shell quoting","Wrapper scripts"
"tests.test_wrappers#test_resolve_wrapper_unknown_raises","Wrapper command resolver raises for unknown wrapper id","passed","1ms",,,"Resolve unknown wrapper id passed (0s)
  wrapper id: no-such-wrapper passed (0s)
 Verify KeyError is raised passed (0s)","Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Command resolution"
"tests.test_wrappers#test_wrapper_for_command","wrapper_for_command resolves wrapper from command string","passed","0s",,,,"Script wrappers","Workspace scripts",,"Script wrappers","Workspace scripts","Registry"
